curve_level_data,,,,,,,,,,,,,,
plant_id,treatment,id,leaf_temp,Tleaf_mean,Tleaf_sd,Tleaf_min,Tleaf_max,Tk,obs_vcmax,obs_jmax,obs_Vcmax25,obs_Jmax25,n_Aci_points,Tleaf_range
75D,30,75D_40,40,36.25609928,0.089060007,36.04752667,36.38761429,309.4060993,293.0590303,254.6839376,87.1657955,213.6890061,192,0.340087619
76D,30,76D_15,15,19.89642956,0.093159599,19.80091786,20.0991871,293.0464296,64.64335406,136.6624183,115.5102284,176.7598425,97,0.29826924
76D,30,76D_20,20,23.65039735,0.050611032,23.5949,23.75664333,296.8003973,92.26330045,166.7428977,107.3620826,177.7806556,97,0.161743333
76D,30,76D_25,25,27.5845503,0.11145383,27.48673333,27.83556667,300.7345503,139.070138,204.388185,104.4313449,183.1392509,97,0.348833333
76D,30,76D_30,30,31.00389291,0.053412632,30.95461429,31.11557667,304.1538929,190.382798,230.9261825,98.60278461,186.9371045,97,0.160962381
76D,30,76D_35,35,34.09146545,0.070257196,34.00140741,34.19767097,307.2414654,241.8541853,245.5029628,90.20255946,195.4460255,97,0.19626356
76D,30,76D_40,40,36.64936067,0.055780652,36.57648571,36.7452069,309.7993607,296.4718611,255.3254724,84.65796733,217.7652044,97,0.168721182
77D,30,77D_20,20,23.83811121,0.016558628,23.79917407,23.87587407,296.9881112,124.03408,213.2178717,141.3097396,225.2662551,97,0.0767
77D,30,77D_25,25,27.52746061,0.026308316,27.48733571,27.58735926,300.6774606,174.4696168,255.0109839,131.838305,228.9993414,97,0.100023545
77D,30,77D_30,30,31.36272814,0.227597149,31.16641111,31.93903226,304.5127281,231.1935862,297.795443,115.2169385,239.5350445,97,0.772621147
77D,30,77D_35,35,34.2434178,0.029003431,34.21186667,34.30694444,307.3934178,301.7686911,334.9728364,110.7632357,267.1379633,97,0.095077778
77D,30,77D_40,40,37.2648044,0.070078739,37.18205,37.377925,310.4148044,431.5239961,402.7478122,115.6295778,354.0081267,97,0.195875
78D,30,78D_15,15,21.66492724,0.124879826,21.54572593,21.96233333,294.8149272,94.08091046,141.2443933,137.1680407,166.4278903,192,0.416607407
78D,30,78D_20,20,24.73959601,0.050197271,24.6770037,24.81897667,297.889596,120.0044608,169.1919876,123.5524059,171.2469376,192,0.141972963
78D,30,78D_25,25,27.7237953,0.035743971,27.67948571,27.78983333,300.8737953,169.2440665,208.8794688,125.1609317,186.1780248,192,0.110347619
78D,30,78D_30,30,30.66571366,0.03527077,30.61565185,30.72765926,303.8157137,227.3212755,240.9289483,122.0945038,196.3848044,192,0.112007407
78D,30,78D_35,35,33.33929263,0.11115044,33.20238214,33.59042143,306.4892926,291.5269944,271.0763665,117.7111552,214.7918591,192,0.388039286
78D,30,78D_40,40,35.53801597,0.161506697,35.38963214,35.93733571,308.688016,325.6765003,276.1523736,104.3819931,226.1406535,192,0.547703571
79D,30,79D_20,20,23.77490753,0.027072882,23.74058929,23.84071111,296.9249075,131.1840901,209.44085,150.5239215,221.9554135,192,0.100121825
79D,30,79D_25,25,27.04753019,0.033913083,27.01032143,27.11744074,300.1975302,194.9715565,263.7768506,155.3246943,241.3828951,192,0.107119312
79D,30,79D_30,30,30.28425976,0.132695535,30.15113704,30.57318214,303.4342598,257.2117509,310.3548656,143.9477139,255.198604,192,0.422045106
79D,30,79D_35,35,33.34402647,0.148504702,33.15499286,33.64899643,306.4940265,348.3127443,364.5923884,140.5693774,288.8937228,192,0.494003571
79D,30,79D_40,40,35.65014653,0.125615732,35.4991,35.95577037,308.8001465,387.5085435,384.5356373,122.7562566,315.944378,192,0.45667037
7D,37,7D_20,20,24.10158045,0.293426132,23.79626154,24.7642375,297.2515805,72.25557673,103.8474791,79.91383944,108.3306774,96,0.967975962
80D,30,80D_15,15,22.37535752,0.03404816,22.31506923,22.45528462,295.5253575,142.9580595,176.6358112,192.2065941,200.6847801,97,0.140215385
80D,30,80D_20,20,25.38478424,0.070750858,25.27501538,25.53428462,298.5347842,197.3382153,216.7286847,189.0400296,212.9584537,97,0.259269231
80D,30,80D_25,25,28.51435755,0.054441784,28.44161538,28.64992308,301.6643575,286.7265687,293.2959749,194.4605863,254.093072,97,0.208307692
80D,30,80D_30,30,31.66327002,0.057856943,31.56948462,31.79632308,304.81327,351.9881803,319.2543979,169.8612596,255.628368,97,0.226838462
80D,30,80D_35,35,34.40152094,0.063581238,34.30876923,34.5121,307.5515209,416.3837723,340.7718768,150.3133875,272.3351769,97,0.203330769
80D,30,80D_40,40,36.23488108,0.142245754,36.05051538,36.55267692,309.3848811,398.8799954,318.2939536,118.9021964,266.8409223,97,0.502161538
81D,30,81D_15,15,22.41436338,0.029555791,22.36785385,22.47139231,295.5643634,82.46310517,132.8726108,110.3804176,150.664545,97,0.103538462
81D,30,81D_20,20,25.17971805,0.036424988,25.13651538,25.28742308,298.329718,106.6500566,152.2294398,104.5299953,150.980096,97,0.150907692
81D,30,81D_25,25,28.28301568,0.060296158,28.20770769,28.43804615,301.4330157,144.9176575,177.7925792,100.801034,155.2705816,96,0.230338462
81D,30,81D_30,30,31.29251123,0.114590552,31.17423846,31.54729231,304.4425112,195.6814402,198.4152972,98.25598996,159.7843276,96,0.373053846
81D,30,81D_35,35,33.82166173,0.263308684,33.57548,34.34864615,306.9716617,236.9993106,211.9234157,90.94075428,168.3047525,96,0.773166154
81D,30,81D_40,40,34.86222867,0.163350403,34.69586923,35.16595,308.0122287,266.9724665,216.0780763,91.82919182,174.0507344,96,0.470080769
82D,30,82D_15,15,20.63936711,0.147000126,20.44091481,20.95938333,293.7893671,51.88235493,104.7585725,85.08897837,130.2403773,96,0.518468519
82D,30,82D_20,20,24.37651879,0.258749895,24.09275185,24.93109,297.5265188,79.41774292,127.8498714,85.16307769,131.6317822,97,0.838338148
82D,30,82D_25,25,27.00886073,0.024708592,26.96535714,27.0635037,300.1588607,91.47165565,141.0022034,73.1826159,129.2324966,96,0.098146561
82D,30,82D_30,30,29.98308785,0.122699681,29.84167778,30.3354,303.1330879,122.8309268,162.6996525,71.01546649,134.8043163,96,0.493722222
82D,30,82D_35,35,33.15724925,0.306603443,32.89146207,33.84835556,306.3072492,158.0773744,178.9366297,65.06949286,141.7545167,96,0.956893487
82D,30,82D_40,40,35.85303765,0.3892146,35.48533226,36.67113333,309.0030376,194.3856895,205.5365929,60.29064599,169.9674839,96,1.185801075
83D,30,83D_15,15,22.96906788,0.286768821,22.68326154,23.62504,296.1190679,111.0134808,188.4342253,139.5259285,207.7817086,97,0.941778462
83D,30,83D_20,20,25.08142771,0.042828866,25.03973846,25.22103077,298.2314277,130.1793311,192.4807034,129.0000125,191.7615505,97,0.181292308
83D,30,83D_25,25,27.81362027,0.121443696,27.70962308,28.15476154,300.9636203,161.4887845,217.462199,118.2541875,193.1769101,96,0.445138462
83D,30,83D_30,30,30.66242749,0.217156767,30.46766,31.18304615,303.8124275,205.5320604,245.1819592,110.4305558,199.8657067,97,0.715386154
83D,30,83D_35,35,33.72208682,0.228525882,33.298875,34.16856923,306.8720868,262.5911293,261.7120084,101.8247968,207.7037236,97,0.869694231
83D,30,83D_40,40,36.56526004,0.231853398,36.31933077,36.94367692,309.71526,299.9487952,283.9708629,86.40011855,241.3047371,96,0.624346154
84D,30,84D_25,25,27.04660709,0.030413818,26.98507857,27.12148571,300.1966071,187.1413952,297.6535581,149.1019488,272.3936649,97,0.136407143
84D,30,84D_30,30,30.71739321,0.015391721,30.68525185,30.75211111,303.8673932,241.9223294,344.5237694,129.2159226,280.5155113,97,0.066859259
84D,30,84D_35,35,34.04669958,0.045979322,33.99526296,34.14010323,307.1966996,322.7408735,384.9739899,120.9389541,306.3383694,97,0.144840263
84D,30,84D_40,40,37.12195273,0.096480874,37.01891852,37.31716207,310.2719527,405.9223005,407.5262745,110.3845127,355.5359837,97,0.29824355
85D,30,85D_25,25,27.19234333,0.111157041,27.03208214,27.39725333,300.3423433,143.0596793,193.1178767,112.1643022,175.7037687,193,0.36517119
85D,30,85D_30,30,29.77393895,0.533780135,29.13736154,30.52394815,302.923939,171.539857,209.449638,101.4472411,174.5148873,193,1.38658661
86D,30,86D_15,15,20.83649476,0.12044975,20.67395556,21.08674667,293.9864948,65.6813573,120.9462395,105.3041478,148.8094821,96,0.412791111
86D,30,86D_20,20,24.22596043,0.142358415,24.0969,24.54282,297.3759604,96.21074331,147.8901879,104.9304312,153.3594014,96,0.44592
86D,30,86D_25,25,27.46924761,0.28032098,27.24544074,28.12942258,300.6192476,137.7912671,181.0546516,104.7907613,162.9517634,96,0.88398184
86D,30,86D_30,30,30.17432242,0.163647283,30.02789643,30.53049,303.3243224,179.7539515,212.2627761,101.7999386,175.0119958,96,0.502593571
86D,30,86D_35,35,32.9161463,0.173312733,32.72857143,33.31765,306.0661463,231.7483452,237.3128011,97.86414574,188.0498931,96,0.589078571
86D,30,86D_40,40,35.49511508,0.087926435,35.31411429,35.64301786,308.6451151,288.284415,268.9292492,92.81190316,219.9555449,96,0.328903571
87D,30,87D_15,15,22.73138786,0.241795486,22.46956923,23.25696875,295.8813879,125.7945698,178.9673117,162.4234855,199.7072062,96,0.787399519
87D,30,87D_20,20,25.36904471,0.066290552,25.27785385,25.47538125,298.5190447,130.7503633,185.7653022,125.4722598,182.6634993,96,0.197527404
87D,30,87D_25,25,28.26183075,0.067141779,28.18583846,28.39382667,301.4118308,164.7287651,209.3565332,114.8469467,182.972939,96,0.207988205
87D,30,87D_30,30,31.2045054,0.042405281,31.15619231,31.2876,304.3545054,217.7713071,236.8588889,110.3847749,191.0333756,97,0.131407692
87D,30,87D_35,35,33.52746058,0.035094177,33.48784615,33.60786154,306.6774606,241.5351592,246.7432874,95.60469685,195.6254737,96,0.120015385
87D,30,87D_40,40,35.44361625,0.029451872,35.3982,35.50217692,308.5936162,287.3887784,264.0452027,93.02203989,215.650052,96,0.103976923
88D,30,88D_15,15,20.99529731,0.012151562,20.97534286,21.01978889,294.1452973,53.92354182,104.18024,84.88992838,127.1150869,192,0.044446032
88D,30,88D_25,25,28.18276931,0.441004164,27.7615963,29.26806333,301.3327693,151.6716696,168.0435594,106.6623907,147.2794123,192,1.506467037
88D,30,88D_30,30,30.67685409,0.115329997,30.57660741,30.91860645,303.8268541,146.7532376,162.0476513,78.72684562,132.0557171,192,0.341999044
88D,30,88D_45,45,38.59910985,0.185018881,38.26663,38.90511429,311.7491098,235.0757104,152.1633825,54.92426469,145.5527931,192,0.638484286
89D,30,89D_15,15,24.00940784,0.097718226,23.86563077,24.17843077,297.1594078,108.5186351,162.7723743,121.271422,170.5531792,96,0.3128
89D,30,89D_25,25,28.90512105,0.13098519,28.74927692,29.16998462,302.055121,163.6016836,168.2144832,106.3268789,143.8496679,97,0.420707692
89D,30,89D_30,30,31.89451388,0.181278134,31.65985385,32.2834875,305.0445139,191.1348099,178.9296184,89.98552456,142.8416521,97,0.623633654
89D,30,89D_35,35,34.29352186,0.057706043,34.21574615,34.39729375,307.4435219,203.5441657,183.6700343,74.3176559,146.5682148,97,0.181547596
89D,30,89D_40,40,36.21981264,0.046141515,36.14925385,36.30793077,309.3698126,234.5974478,196.3821439,70.04067955,164.541136,97,0.158676923
90D,30,90D_15,15,22.41669711,0.052581396,22.3338,22.51604615,295.5666971,85.08964537,151.0701053,113.8659223,171.2784396,97,0.182246154
90D,30,90D_20,20,25.56838751,0.085291388,25.39052,25.70700769,298.7183875,113.6118304,169.1579417,106.6302729,164.8504508,96,0.316487692
90D,30,90D_25,25,27.99958916,0.106662828,27.91910769,28.31363077,301.1495892,142.7303329,180.8182661,102.4082733,159.52711,96,0.394523077
90D,30,90D_30,30,30.84866046,0.092133471,30.73809231,31.09739167,303.9986605,183.2071225,193.1419883,96.48272214,156.8301409,192,0.359299359
90D,30,90D_35,35,33.2112032,0.094240054,33.07890769,33.37705833,306.3612032,192.8125374,189.5151311,78.91536707,150.1384351,96,0.298150641
90D,30,90D_40,40,35.79489448,0.144032974,35.64489231,36.19971538,308.9448945,230.3783028,194.6050643,71.88789861,160.6210844,96,0.554823077
90D,30,90D_45,45,38.34471948,0.177228053,38.0916625,38.75847692,311.4947195,276.2172555,206.4464314,66.23892806,193.9218157,96,0.666814423
91D,30,91D_15,15,23.74149545,0.243455853,23.48514615,24.26166667,296.8914955,55.4522651,96.10008954,63.86742712,102.0078201,97,0.776520513
91D,30,91D_20,20,26.36677044,0.344261726,26.06429231,27.10478125,299.5167704,72.02682558,110.2273232,61.86422579,103.7475537,97,1.040488942
91D,30,91D_25,25,28.60382104,0.285333772,28.35202308,29.20362,301.753821,86.87211983,122.1792162,58.34483809,105.5271016,97,0.851596923
92D,30,92D_15,15,20.6856983,0.056888545,20.64052593,20.85155484,293.8356983,70.37891886,141.7560771,114.8100508,175.8062644,96,0.211028913
92D,30,92D_20,20,23.94554112,0.158610651,23.77580741,24.30274839,297.0955411,98.72006046,168.3713439,111.1173063,176.9637427,96,0.52694098
92D,30,92D_25,25,26.96017758,0.153919656,26.830225,27.3179129,300.1101776,131.3899781,194.0583241,105.6856618,178.2101395,96,0.487687903
92D,30,92D_30,30,29.92856965,0.11524617,29.80947778,30.15795667,303.0785696,170.8338737,220.0962926,99.35283131,182.6221878,96,0.348478889
92D,30,92D_35,35,32.87119237,0.074610877,32.75065357,33.0324,306.0211924,211.0171591,248.0822451,89.53568152,196.6063217,96,0.281746429
92D,30,92D_40,40,35.9265433,0.197451548,35.68581481,36.35836071,309.0765433,267.3850649,283.4012537,82.3002448,234.9387413,96,0.672545899
93D,30,93D_15,15,24.87777679,0.096218938,24.7745,25.07004,298.0277768,73.01556555,114.7274737,74.02047959,115.3772083,192,0.29554
93D,30,93D_20,20,27.15965764,0.125600215,27.05636923,27.50489231,300.3096576,83.86286309,105.0024376,65.98893115,95.65814172,192,0.448523077
93D,30,93D_25,25,28.61126967,0.052817368,28.53305833,28.71653846,301.7612697,119.3391634,140.4006569,80.08514548,121.2346207,192,0.183480128
93D,30,93D_30,30,31.75046524,0.144564274,31.60097692,32.11390769,304.9004652,203.3484442,207.2690659,97.22052361,165.7652041,192,0.512930769
93D,30,93D_35,35,33.6311457,0.148259239,33.44126923,33.9256,306.7811457,235.2632923,211.0610309,92.10786869,167.417181,192,0.484330769
93D,30,93D_40,40,34.12046735,0.120657268,33.97065385,34.42799231,307.2704674,209.3328629,205.4202716,77.83534058,163.5868931,192,0.457338462
95D,30,95D_15,15,26.50789163,0.098113277,26.42908929,26.70955,299.6578916,126.4647538,167.5670171,106.9372175,156.7800148,192,0.280460714
95D,30,95D_20,20,26.96829045,0.04199844,26.92778889,27.07282,300.1182904,146.5608296,176.8329954,117.7831054,162.3382365,192,0.145031111
95D,30,95D_25,25,28.20643342,0.16428057,28.03963333,28.5731871,301.3564334,150.667505,180.1778174,105.6821807,157.7811498,192,0.533553763
95D,30,95D_30,30,31.18113974,0.194892115,31.03563704,31.68841,304.3311397,163.7965262,181.8404902,83.234222,146.7202081,192,0.652772963
95D,30,95D_35,35,33.5678387,0.073617332,33.50044815,33.70455517,306.7178387,184.8453197,189.2215005,72.85421736,150.0468645,192,0.204107024
95D,30,95D_40,40,36.50555531,0.067583696,36.41799286,36.63367667,309.6555553,253.0940346,215.4623298,73.3560437,182.6218669,192,0.21568381
96D,30,96D_40,40,37.93878096,0.116019927,37.80908889,38.22633704,311.088781,398.0823675,373.5892105,99.52107319,341.576899,97,0.417248148
97D,30,97D_20,20,26.34379347,0.160744746,26.17231538,26.77224667,299.4937935,98.7818838,129.422611,85.06052988,121.933321,96,0.599931282
97D,30,97D_25,25,28.93385984,0.233313415,28.60305385,29.44334375,302.0838598,117.1197659,139.0840269,75.87980079,118.8285717,96,0.840289904
97D,30,97D_35,35,32.00049048,0.129410485,31.83774167,32.23728,305.1504905,164.6989599,155.8314664,76.66729753,124.2508308,97,0.399538333
98D,30,98D_15,15,21.24755033,0.141982193,21.06653929,21.5043,294.3975503,85.0833689,144.6807192,130.121912,174.2153817,96,0.437760714
98D,30,98D_20,20,24.2846528,0.086344573,24.15160741,24.44625333,297.4346528,113.1234882,178.6383239,122.5651043,184.727149,96,0.294645926
98D,30,98D_25,25,26.97705554,0.023928302,26.94127778,27.01878214,300.1270555,136.7239541,195.8764202,109.771531,179.7569586,96,0.077504365
98D,30,98D_30,30,29.83500389,0.04249211,29.79122222,29.91935556,302.9850039,186.2866322,229.2624471,109.4423572,190.7052424,96,0.128133333
98D,30,98D_35,35,33.81242556,0.042438502,33.75263571,33.89892414,306.9624256,158.7742192,142.2952842,60.98380055,112.9999767,96,0.146288424
98D,30,98D_40,40,37.00688029,0.168609258,36.82908889,37.37669286,310.1568803,212.0916364,168.0638852,58.36459957,145.7731182,96,0.547603968
99D,30,99D_15,15,21.11028633,0.087709785,20.94688929,21.22512222,294.2602863,92.53059352,154.485625,143.7571691,187.3619105,192,0.278232937
99D,30,99D_20,20,23.94122916,0.165793269,23.77900741,24.29993548,297.0912292,99.38384703,165.5116243,111.9187718,173.9942934,192,0.520928076
99D,30,99D_25,25,27.17606645,0.116769579,27.06667143,27.3807,300.3260665,150.8896637,213.103086,118.5156498,194.0121687,192,0.314028571
99D,30,99D_30,30,31.16733377,0.12907947,31.04355714,31.44815484,304.3173338,198.5188922,217.682866,101.0281607,175.6833789,192,0.404597696
99D,30,99D_35,35,33.81761974,0.073139868,33.73821852,33.98574839,306.9676197,239.3588504,236.7603498,91.88531029,188.0240517,192,0.247529869
99D,30,99D_40,40,36.3964,0.178542589,36.23998519,36.75165185,309.5464,333.164545,284.967577,97.66243585,240.4383572,192,0.511666667
